ID;City;Group_size;Age;MPI#Mean;TOM;BUMO;BUMO_Previous;MostFavourite;Gender;MPI#detail;Age#group;Age#Group#2;MPI;Occupation;Occupation#group;Year;Col
419054;Cần Thơ;3.0;22.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Pupil / Student;None Working;2018;3
427010;Hải Phòng;3.0;32.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;3
433700;Hà Nội;3.0;34.0;5499.0;Other 1;Other 1;;Other 1;Male;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
437271;Hải Phòng;3.0;36.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;3
440522;Hải Phòng;3.0;54.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
441907;Hà Nội;3.0;28.0;5499.0;Other 1;Other 1;;Other 1;Male;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
442575;Hải Phòng;3.0;40.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
443563;Hà Nội;3.0;30.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;3
443648;Hà Nội;3.0;52.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
443653;Hà Nội;3.0;30.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;3
444589;Cần Thơ;3.0;26.0;5499.0;Other 1;Other 1;;Other 1;Male;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;3
444596;Cần Thơ;3.0;27.0;5499.0;Other 1;Other 1;;Other 1;Male;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
445325;Hải Phòng;3.0;28.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
448071;Hà Nội;3.0;26.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Pupil / Student;None Working;2018;3
450135;Hà Nội;3.0;25.0;5499.0;Other 1;Other 1;;Other 1;Male;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Military / Police;Other Occupations;2018;3
451937;Hải Phòng;3.0;42.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;3
452319;Đà Nẵng;3.0;38.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;3
452522;Hà Nội;3.0;27.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
452747;Hà Nội;3.0;31.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
453578;Hà Nội;3.0;27.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
455623;Hà Nội;3.0;56.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
456549;Hồ Chí Minh;3.0;39.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2018;3
460230;Đà Nẵng;3.0;44.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;3
460591;Đà Nẵng;3.0;35.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;3
742145;Đà Nẵng;3.0;37.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
758482;Đà Nẵng;3.0;17.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;16 - 19;16 - 19 y.o.;VND 4.5m - VND 8.9m;Pupil / Student;None Working;2019;3
769578;Hải Phòng;3.0;43.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;3
789849;Hải Phòng;3.0;35.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;3
799951;Đà Nẵng;3.0;37.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;3
801651;Hà Nội;3.0;56.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;3
808380;Hải Phòng;3.0;35.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;3
811860;Cần Thơ;3.0;49.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;3
815658;Hà Nội;3.0;49.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
816390;Cần Thơ;3.0;38.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
816870;Nha Trang;3.0;26.0;5499.0;Other 1;Other 1;;Other 1;Male;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;3
817646;Hà Nội;3.0;37.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;3
818161;Đà Nẵng;3.0;53.0;5499.0;Other 1;Other 1;;Other 1;Male;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Agriculture / Forestry (Fishing, planting, farming);Other Occupations;2019;3
820298;Nha Trang;3.0;22.0;5499.0;Other 1;Other 1;;Other 1;Male;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Pupil / Student;None Working;2019;3
823958;Cần Thơ;3.0;24.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
824937;Hải Phòng;3.0;48.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
824946;Hải Phòng;3.0;42.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
830994;Cần Thơ;3.0;49.0;5499.0;Other 1;Other 1;;Other 1;Male;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
832113;Hải Phòng;3.0;35.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;3
834833;Hồ Chí Minh;3.0;16.0;5499.0;Other 1;Other 1;;Other 1;Male;From 4.5 millions to 6.49 millions VND;16 - 19;16 - 19 y.o.;VND 4.5m - VND 8.9m;Pupil / Student;None Working;2019;3
840384;Cần Thơ;3.0;31.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;3
844617;Cần Thơ;3.0;34.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;3
846912;Cần Thơ;3.0;22.0;5499.0;Other 1;Other 1;;Other 1;Male;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;3
847035;Cần Thơ;3.0;28.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;3
849399;Cần Thơ;3.0;23.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
849570;Cần Thơ;3.0;28.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;3
853002;Cần Thơ;3.0;26.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2019;3
853862;Hà Nội;3.0;49.0;5499.0;Other 1;Other 1;;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
368352;Hồ Chí Minh;3.0;35.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
368448;Hải Phòng;3.0;39.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
369377;Hải Phòng;3.0;45.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
372188;Đà Nẵng;3.0;51.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
386309;Đà Nẵng;3.0;29.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;3
391973;Hải Phòng;3.0;57.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
392042;Hải Phòng;3.0;34.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
392344;Hà Nội;3.0;48.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
394595;Hải Phòng;3.0;33.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
407599;Hải Phòng;3.0;47.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
411334;Hà Nội;3.0;33.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;3
411662;Hà Nội;3.0;45.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
415227;Đà Nẵng;3.0;45.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;3
415301;Hải Phòng;3.0;39.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
417511;Cần Thơ;3.0;25.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
418153;Đà Nẵng;3.0;28.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2018;3
430877;Đà Nẵng;3.0;33.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
433695;Hà Nội;3.0;33.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
435058;Hải Phòng;3.0;49.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
435971;Hà Nội;3.0;30.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
436240;Nha Trang;3.0;21.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2018;3
439070;Hà Nội;3.0;28.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
440048;Hà Nội;3.0;33.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
442781;Cần Thơ;3.0;24.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
443650;Hà Nội;3.0;35.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
444459;Hà Nội;3.0;28.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
445295;Cần Thơ;3.0;31.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
446881;Hải Phòng;3.0;37.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;3
449036;Nha Trang;3.0;32.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Military / Police;Other Occupations;2018;3
449249;Hà Nội;3.0;31.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
451424;Hà Nội;3.0;36.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
451438;Hà Nội;3.0;31.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
452125;Hà Nội;3.0;30.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
452396;Nha Trang;3.0;46.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;3
452761;Hà Nội;3.0;39.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
455712;Hà Nội;3.0;28.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
456548;Hồ Chí Minh;3.0;26.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
458090;Hồ Chí Minh;3.0;29.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
458622;Nha Trang;3.0;33.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;3
725118;Hà Nội;3.0;34.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;3
729216;Đà Nẵng;3.0;36.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;3
731768;Hải Phòng;3.0;55.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
733988;Hà Nội;3.0;50.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
764663;Hà Nội;3.0;39.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
778086;Hà Nội;3.0;43.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;3
789278;Hải Phòng;3.0;33.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2019;3
796840;Hồ Chí Minh;3.0;59.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;3
799587;Nha Trang;3.0;46.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
799930;Đà Nẵng;3.0;59.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
802582;Hà Nội;3.0;41.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2019;3
803152;Nha Trang;3.0;27.0;6999.0;Other 1;Other 1;;Other 1;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Civil servant - Staff level;White Collar;2019;3
803638;Hà Nội;3.0;43.0;6999.0;Other 1;Other 1;;Other 1;Female;From 6.5 millions to 7.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
